source_id,ra,dec,l,b,dist_pc,phot_g_mean_mag,M_G,M_Ks,bp_rp0,A_0,residual,residual_sigma,implied_f,ruwe,cstar_nsigma,side,wise_w1mpro,wise_w2mpro,wise_w3mpro,wise_w4mpro,allwise_designation,tmass_designation
379842582628112256,3.5221195168403843,39.15870316015112,115.06829703824063,-23.142081412686945,492.96942220182655,16.565424,7.960233249278742,4.556110037945044,2.297593914278699,0.20117345083217247,0.7309045961260697,7.2642576395090215,0.4749932793939913,1.0493028,0.7790266704714212,positive (deficit-like),13.022,12.882,12.681,8.429,J001405.30+390931.4,00140530+3909314
3451125897306968320,88.91981971361169,32.98391439678999,177.6213585281361,3.921925706697717,367.6163904280537,17.167076,9.176644426311336,5.302977638533529,2.742248725561858,0.245628488212108,0.7223316097291189,7.175238965786025,0.47083141042427956,1.0593877,0.3065668208324379,positive (deficit-like),,,,,,05554075+3259020
3441661649107832576,85.30890612358627,27.42498281208589,180.77932037045693,-1.6155128710873186,316.5763542363091,17.251987,9.471006756493175,6.201523774273846,2.201593826489522,0.39418636630899456,0.718935401545641,7.13997401443979,0.4691735671938724,1.0161843,-0.11585380550887742,positive (deficit-like),,,,,,05411413+2725299
3427525915304920448,86.47856435204392,22.8350355774282,185.24811782764218,-3.1165215204517924,111.05171827296812,13.3217745,8.077528652798584,4.490761402128821,2.416840323271829,0.023952211107681205,0.7086425164921094,7.033096558460795,0.46411735202984605,1.1648765,1.5221018808680384,positive (deficit-like),9.611,9.502,9.375,8.632,J054554.84+225006.3,05455485+2250068
3446535230101153024,80.9656733293279,29.675968153096612,176.80947071101517,-3.588071638223231,163.36251744595245,18.094387,11.98700054602109,7.493769847477282,3.4198489288900245,0.06622625033862488,0.7032304670750055,6.976899868191316,0.4614394789605155,0.9374611,2.4201833634677703,positive (deficit-like),,,,,,05235173+2940340
384099234520051712,2.1266994512755137,41.467226193180025,114.35329366141363,-20.688301482829637,499.8676516390853,16.67798,8.034069083406232,4.658984483675524,2.2113839227096306,0.21109108091105394,0.6928896624696016,6.869524833567544,0.4562855986471194,1.0466971,0.053972844390105745,positive (deficit-like),,,,,,00083036+4128020
3448376087448934784,84.89342625414761,32.57101918421258,176.22592638231455,0.8097116995114698,403.8394144681938,16.516861,8.248745289860963,4.61198245446219,2.521661716744158,0.3483745925128539,0.6927698910918828,6.868281172525659,0.4562256162916736,0.97466636,0.4740970836332013,positive (deficit-like),,,,,,05393438+3234159
386768612530494592,2.443932989483364,45.30528711741719,115.29328200598931,-16.947642951254267,459.47239793498994,16.256012,7.7900093312675525,4.545149117779045,1.9072746133843845,0.20958719379208277,0.6911725680371253,6.851695169322358,0.4554250326928069,1.0197884,2.283006601180227,positive (deficit-like),,,,,,00094655+4518189
394940453528920576,4.437731291378766,51.01105672011232,117.53598759296264,-11.507415352193114,446.10174365491173,16.984129,8.62984002410026,5.008592457240701,2.553601879584046,0.15735972414304608,0.6870299539997952,6.808679819679373,0.45334324415598815,1.0802555,0.8652334210260704,positive (deficit-like),13.129,12.983,12.609,9.259,J001745.04+510039.6,00174500+5100397
3424158656648355968,88.09478440427125,21.741418503030953,186.9561337240676,-2.3941896110323504,387.55063311756754,17.184986,9.090967113730226,5.589026337946879,2.3875344536593235,0.21977995137011216,0.6849283986458513,6.786858057495067,0.45228410844317823,1.1690342,0.18176586053651575,positive (deficit-like),,,,,,05522275+2144290
