chi2,T,beta,T_blackbody,chi2_blackbody,chi2_dust,n_bands,ra,dec,glon,glat,excluded
117.94603481867284,19.0,1.4499999999999995,39.5,3391.2608117869895,121.63620680360481,6,294.2416644,7.5738212,44.9290868,-6.546459,True
0.10138560289829888,2.75,-0.5,2.25,0.378379204725791,16.199275331824836,3,345.7255354,-18.6790454,45.8872189,-63.6831565,False
13.654924004644503,39.5,-0.5,39.5,14.912896055279765,21.45270175806749,3,296.5585363,7.667211,46.1276646,-8.5138009,True
2.1638132991620895,2.5,-0.5,2.25,3.0636078374432927,17.243188616952917,3,254.8710569,26.4814027,47.4933706,35.2517413,False
57.334550634766416,3.75,-0.5,3.0,82.00618634854214,172.37503629304592,5,339.1315786,-14.5584019,47.8665289,-56.2059061,False
13.416953677433739,38.5,0.6499999999999997,39.5,199.4445083530676,48.449125494923905,5,297.2311804,11.5556464,49.8771498,-7.1856734,True
16.077082033573348,39.5,0.3999999999999998,39.5,24.10336709198731,24.568972749508543,4,296.1681597,12.1713889,49.8997845,-5.9770069,True
4.194286593954576,2.75,-0.5,2.25,5.178835249529822,20.15870698511056,3,207.7129777,30.5666677,51.2546696,76.5548737,False
0.49333135872336087,3.25,-0.5,2.5,0.9306499943914266,6.531697368498064,3,312.5196684,4.1114138,51.3645348,-23.9907634,False
119.14693908110533,2.75,-0.5,2.25,144.76288740443917,398.75455410971256,5,323.5244368,-1.8729138,52.3930771,-36.4798454,False
21.072467267327678,2.75,-0.5,2.25,28.432123608597855,98.06533897691077,4,315.3819867,3.6862269,52.6672557,-26.6268993,True
15.103689988256068,3.5,-0.5,2.75,21.78102429551894,51.29019482610403,4,298.7909128,13.9736346,52.754678,-7.2934859,True
3.8998292134257495,2.75,-0.5,2.25,4.885836521229379,16.84417535299944,3,215.6273983,32.4111315,53.4188708,69.5876969,False
0.806150533262367,3.0,-0.45,2.5,1.1892819459138646,7.480571416992947,3,240.5278185,33.4345172,53.7130419,48.7114279,False
67.64078234722443,2.75,-0.5,2.25,90.1896097969013,280.85289468113336,4,341.5721061,-12.0961448,53.8919908,-57.0585044,False
5.958467880895322,2.25,-0.5,2.0,7.875653212980703,53.04031546394951,3,268.440565,28.7965084,54.1320913,24.4473727,False
