source_id,l,b,dist_pc,joint_d2,top_driver,M_Ks,residual,bp_rp,ruwe,teff_gspphot,phot_g_mean_mag
2841822118500593152,93.31288282430633,-34.032785990902084,300.69106590983824,378.8358776765642,teff,4.8258705831125654,0.14935211350438582,2.156828,0.98448,5686.1987,15.599262
94485436516890368,145.16797184992743,-38.24454311093377,466.45281277244226,376.9002727029149,teff,5.3983412707277525,-0.001204694062378664,2.2060375,1.0409602,5629.198,17.213858
474395119422693760,142.29519475040814,4.3614467714469685,316.508214450745,376.01891244150835,teff,4.17913956741789,0.25584053109073146,2.2298946,1.0591421,5766.4287,15.404826
415005819183069952,122.66630564095387,-12.154948897104495,373.4107440410029,375.63376967387757,G_J,5.697746013169869,0.16710940865817925,2.5567684,0.9874901,3675.0522,17.934282
35790855831619712,160.71970228220005,-35.213445312683774,142.21365008468945,373.8933262129838,G_J,7.925757465198014,-0.2036527329739215,3.5535889,1.0267498,2926.9941,18.381237
474747890856557440,143.67089656828855,6.875884509519386,328.40943463632215,355.86917764319946,teff,4.54659242938563,0.2771882870031437,2.1544123,1.0352161,5653.1406,15.62129
5890622383227876864,327.429612521817,6.381269527808085,398.1886819125221,355.34736885467254,teff,5.381519617659558,-0.15861994954926217,2.1306438,0.9606896,5638.3315,16.767294
225338933819810176,161.3832268572574,-10.974547236720452,481.953079460032,350.65757586553394,teff,5.255868476670402,-0.09538118237509785,2.2306366,1.0052545,5621.845,17.279207
3278512024969292800,178.42869589730577,-34.80551246882877,223.56656351852328,349.784663001646,teff,3.753853673704139,0.2453834745006107,2.0449085,1.087842,5702.7954,13.894374
240551295661667712,148.77345865064936,-12.445514401715526,379.35168190844973,348.5033804109403,teff,5.035880500055628,-0.14734491109882697,2.1536312,0.9434392,5601.522,16.439968
4507319721891184640,45.63208288603338,7.25745279378238,407.31923983092054,348.48784037468965,teff,5.517757051685295,-0.09731087393846494,2.169797,1.0153598,5528.54,17.027987
4329633836770817536,359.5863282119151,26.460994448429805,451.11374893882544,348.36836772566846,teff,5.046013398472342,-0.09876535949084264,2.243003,1.0097542,5601.0635,16.946836
2730325278596403456,74.74792762527397,-37.672070518701425,425.3043721853841,346.88559105298157,teff,5.143509920502923,-0.00551125501073102,2.0997257,1.0547553,5703.312,16.539602
1602152788594362752,92.04445392222806,46.853668761176785,209.2789632465659,346.24786986136985,teff,4.807738124628915,0.2346195804925486,2.0285902,0.9736366,5638.2915,14.513155
998029010931375872,157.96228349983696,18.412971609760113,390.39407625210237,346.150814071502,teff,4.733141020309165,0.2129456384171462,2.0804186,0.95509017,5699.7153,15.973893
5320133452202050304,268.812579661197,-10.853660315223006,479.0547753525605,344.3645141828341,teff,4.511009703073389,0.2490999763237225,2.137333,0.9098335,5629.4087,16.311516
959639631168249984,172.31019244063063,9.354833494814775,470.3032335679463,343.5414769300738,teff,5.2346206013632255,0.08043751784220454,2.152462,1.0297369,5652.8857,17.067724
2087498043106649472,83.84112397698448,8.815392681748586,430.19857418119835,340.7994204496922,teff,5.261252924789214,0.19457475764646937,2.1235504,1.021763,5602.7856,16.6407
118973480317836288,159.65769701929295,-22.904105159144155,200.78858266093317,340.22147326508343,G_J,7.395694112775608,-0.22742077314213027,2.1935844,0.92273337,3326.5542,17.7449
4110779964362247808,0.38043486991317527,6.739214093367471,144.23324833918664,339.8757911355169,W1_W2,7.683431928528456,-0.13947609345720835,2.9328136,1.0106785,3283.0918,17.176828
6872351061230300672,25.506440287242345,-19.627784346531207,381.95052856927924,337.05382246921124,teff,4.639738487313286,0.23090999830099523,2.1745462,0.93654263,5616.2466,16.01807
3278481238643781248,178.85300439598515,-34.99484478312242,396.50207529075965,333.8165570406685,teff,5.2623799894177115,-0.0046703572269937155,2.1568813,1.046762,5620.1357,16.769215
5214984994868520448,285.76814922761497,-22.505000588881025,264.5232892263048,333.452865476033,teff,4.6588802981536555,0.2055651117021302,2.126688,1.0630137,5598.841,15.1805725
3292041236374461568,189.79372495526883,-17.313812706837584,465.477578143626,333.33710791247233,teff,5.132534415910937,-0.02738475908785709,2.1918383,0.9958936,5585.324,17.010948
5771880693671439616,307.19183819586743,-19.94983189906403,442.2023611726347,332.52357996832353,teff,4.8440665131305005,0.24299683221570323,2.165989,1.0762169,5612.4307,16.597542
2662673260148089216,82.18835001409118,-49.20786101905397,470.55595294556326,330.81470962124985,teff,5.111437914822167,-0.012524257534465733,2.0766802,0.9996892,5639.994,16.706938
5267302644336417280,281.74336694720057,-24.417705602487512,463.34714845792263,329.633084289218,teff,5.390164808884337,-0.1435928042641006,2.129675,1.060229,5516.2617,17.022526
3457646791532430592,173.56463772614478,5.900438615040904,480.19796277943243,328.8863870131717,teff,5.428772411523458,-0.1763889780898218,2.153822,0.9944385,5584.104,17.321655
1815286829814230144,60.07133956502292,-10.980193509382238,433.203001545117,326.4868060518829,teff,5.477622030560193,-0.17623484599029737,2.0313082,1.088945,5492.0913,16.798525
71321578379082752,162.37930543134658,-22.47005012268847,470.708155916892,324.0831882386377,teff,5.059018493566848,0.04910345335089339,2.1829472,1.0648745,5542.732,17.059649
4402367321222666624,2.739484434443414,38.06771537094856,405.22647173297986,322.4458091954276,teff,5.036173721060241,-0.026193924599853702,2.1678295,1.001937,5605.1177,16.690126
4074190515107500032,11.607417162537875,-13.404451170698092,339.2625508981934,321.7452312085439,teff,4.55790740998455,0.24442913329111438,2.147791,0.977262,5612.221,15.670383
6727961987385614720,356.2431323799362,-11.390351994117134,217.65525570501967,320.42780707909185,teff,4.7664156191098614,0.2427853073890649,2.0762787,1.0307909,5585.5083,14.6833
164131148723360896,166.43546561007665,-17.703501673713678,446.1857287381923,319.5519551881462,teff,5.406281226920278,0.05691409983992379,2.1858978,1.039546,5520.2725,17.230942
